file,label,geometry_type,method,status,error,pc_to_mesh_mean,pc_to_mesh_rmse,pc_to_mesh_p95,mesh_to_pc_mean,chamfer_mean,mesh_components,largest_mesh_component_ratio,mean_adjacent_face_angle,smoothness_score,n_vertices,n_triangles,bad_triangle_ratio,mean_aspect_ratio,artifact_score,rmse_normalized,accuracy_score,connectivity_score,global_quality_score
valve_0002_lidar_classes.ply,3,tubular,ball_pivoting,ok,,0.005849309133393763,0.006589595924620253,0.011009078066366732,0.008244759724977879,0.014094068858371642,1,1.0,0.16833557023069332,0.8559184753765097,369,707,0.002828854314002829,1.8302983963250863,0.9971711456859972,0.01668537503781058,0.9835884577004069,1.0,0.9591695196907285
valve_0002_lidar_classes.ply,3,tubular,poisson,ok,,0.006232522101737586,0.006932460357667773,0.011616674723475539,0.009480272981014613,0.0157127950827522,1,1.0,0.08293804588104564,0.9234138589954426,1391,2704,0.035133136094674555,3.1903680714900466,0.9648668639053255,0.017553534742588507,0.9827492764328816,1.0,0.9677574998334124
valve_0002_lidar_classes.ply,4,plane,alpha_shape,ok,,0.005890921752310562,0.006790623234256569,0.011959122054498674,0.009843782724312902,0.015734704476623465,1,1.0,0.8316982992840303,0.5459414360928748,277,560,0.0,2.078369188738214,1.0,0.015386989727873437,0.9848461819153335,1.0,0.8826969045020521
valve_0002_lidar_classes.ply,4,plane,ball_pivoting,ok,,0.005783206187276319,0.007547853878524874,0.013172960703058753,0.008395813848139188,0.014179020035415508,4,0.988479262672811,0.46581967064007385,0.6822121574909237,288,434,0.0,1.8632646615767314,1.0,0.017102811640390864,0.983184775968904,0.25,0.7288492333649569
valve_0002_lidar_classes.ply,4,plane,poisson,ok,,0.007225487226405491,0.00985966982356802,0.016241763202541316,0.011405500853671098,0.01863098808007659,4,0.9909399773499433,0.19531639464988323,0.836598581326166,1411,2649,0.07285768214420536,5.8237957610152655,0.9271423178557946,0.02234119506588617,0.978147026478331,0.25,0.7479719814150728
valve_0002_lidar_classes.ply,5,tubular,alpha_shape,ok,,0.003994487675166015,0.004661206048323644,0.007861817007467773,0.010130904292101024,0.014125391967267038,2,0.9965277777777778,0.8841797898038728,0.5307349146888427,144,288,0.010416666666666666,2.4065112981586143,0.9895833333333334,0.02151664927477621,0.9789365652629823,0.5,0.7498137033212896
valve_0002_lidar_classes.ply,5,tubular,ball_pivoting,ok,,0.003425249834606399,0.00419439498963467,0.0074430044452381775,0.007372292647048661,0.01079754248165506,2,0.934156378600823,0.2784333725033714,0.782207365286346,148,243,0.00823045267489712,2.0353480927897376,0.9917695473251029,0.01936179713495074,0.9810059615836403,0.5,0.8137457185487724
valve_0002_lidar_classes.ply,5,tubular,poisson,ok,,0.003643332456047714,0.0051823820035191035,0.008661560643845389,0.00699695543351549,0.010640287889563204,25,0.920571882446386,0.29733601336941673,0.7708103295481783,1398,2518,0.05003971405877681,24.125388628515744,0.9499602859412232,0.023922455866917783,0.9766364574486615,0.04,0.6843517682345157
valve_0002_lidar_classes.ply,6,tubular,alpha_shape,ok,,0.008901417344892918,0.010117908328431556,0.017594123200227914,0.009779629022454092,0.01868104636734701,33,0.6349206349206349,0.8811729868304564,0.5315832233402821,655,1260,0.002380952380952381,2.100473780204049,0.9976190476190476,0.014567332610397502,0.9856418276617315,0.030303030303030304,0.6362867822310229
valve_0002_lidar_classes.ply,6,tubular,ball_pivoting,ok,,0.008245919280450258,0.009762636506209092,0.019618502426232524,0.008416812293063585,0.01666273157351384,2,0.9804469273743017,0.3345195419859099,0.7493333507217822,711,1074,0.000931098696461825,1.864515721200801,0.9990689013035382,0.014055827402658688,0.9861390004151345,0.5,0.8086353131101137
valve_0002_lidar_classes.ply,6,tubular,poisson,ok,,0.010710406069707353,0.011946905207176681,0.020488702774367325,0.023346613719890046,0.034057019789597395,2,0.9780366692131398,0.24737507561146244,0.8016834868291727,2689,5236,0.06168831168831169,5.426709105940584,0.9383116883116883,0.017200644260512966,0.9830902149368794,0.5,0.805771347519435
valve_0002_lidar_classes.ply,7,tubular,alpha_shape,ok,,0.004633202928490896,0.0062382136207495735,0.010847087365890695,0.00902906273125382,0.013662265659744717,5,0.603112840466926,0.7742706702192722,0.5636118641787702,134,257,0.007782101167315175,2.1949624869740716,0.9922178988326849,0.018661729868583075,0.981680150219258,0.2,0.6843774783076783
valve_0002_lidar_classes.ply,7,tubular,ball_pivoting,ok,,0.0035146636569512216,0.004014912348097689,0.006639246864214387,0.007774855704659087,0.011289519361610309,1,1.0,0.32206558625105397,0.7563921263813191,143,248,0.008064516129032258,1.9723686331513854,0.9919354838709677,0.012010683545209335,0.9881318609175801,1.0,0.9341148677924667
valve_0002_lidar_classes.ply,7,tubular,poisson,ok,,0.004512437192785817,0.005487369662874519,0.008697573896240358,0.01139257425776275,0.015905011450548567,1,1.0,0.16199791844536077,0.86058673955105,707,1306,0.05206738131699847,4.288370502747323,0.9479326186830015,0.016415566468741313,0.9838495522793175,1.0,0.9480922276283422
valve_0002_lidar_classes.ply,8,tubular,alpha_shape,ok,,0.004158277237570968,0.004848360832570388,0.008040726997125915,0.008154198105053165,0.012312475342624134,4,0.7888888888888889,0.48735539568818903,0.6723342671825296,183,360,0.0,1.9853629494293308,1.0,0.014789616099762244,0.9854259288180297,0.25,0.7269400490001399
valve_0002_lidar_classes.ply,8,tubular,ball_pivoting,ok,,0.0045130760274804,0.006063138218746866,0.014059297302204387,0.006652407052406826,0.011165483079887226,4,0.9863013698630136,0.3196454527629755,0.7577792943599164,191,292,0.0,1.7973449047994579,1.0,0.01849521719024418,0.9818406440422297,0.25,0.7474049846005365
valve_0002_lidar_classes.ply,8,tubular,poisson,ok,,0.005929010168314176,0.007571285145003113,0.01815000579756751,0.009709889991444216,0.01563890015975839,2,0.9936858721389108,0.20243304228686737,0.8316471394516348,682,1267,0.049723756906077346,3.2924178463592115,0.9502762430939227,0.023095723388447512,0.9774256476100247,0.5,0.8148372575388956
valve_0002_lidar_classes.ply,9,tubular,alpha_shape,ok,,0.005588369501007118,0.0062998842894331315,0.010430086731378331,0.009239532762203575,0.014827902263210693,3,0.9855595667870036,0.7245609104074163,0.5798577446381736,273,554,0.0,2.076350735151493,1.0,0.013261427790960643,0.9869121359727744,0.3333333333333333,0.7250258034860704
valve_0002_lidar_classes.ply,9,tubular,ball_pivoting,ok,,0.005693472715645758,0.006720708406876246,0.012568493192550307,0.00777011672798791,0.013463589443633668,1,1.0,0.34294918084081344,0.7446298149375282,280,427,0.0,1.7976146901691026,1.0,0.014147274004918449,0.9860500793449356,1.0,0.932669973570616
valve_0002_lidar_classes.ply,9,tubular,poisson,ok,,0.00792244919275485,0.00995889139597523,0.021889428271479397,0.00813906830307578,0.01606151749583063,1,1.0,0.1580928513177548,0.8634886217129599,372,655,0.04885496183206107,3.1834291145712275,0.9511450381679389,0.020963737278042675,0.979466717070742,1.0,0.9485250942379102
valve_0002_lidar_classes.ply,10,tubular,alpha_shape,ok,,0.004870700692824411,0.005946754334089041,0.01073923949108169,0.00789158561862466,0.01276228631144907,12,0.8987012987012987,0.999051676867872,0.5002371932509553,210,385,0.005194805194805195,2.157161800829221,0.9948051948051948,0.013932922969484219,0.9862585357928025,0.08333333333333333,0.6411585642955715
valve_0002_lidar_classes.ply,10,tubular,ball_pivoting,ok,,0.004141533169886769,0.004826401527228203,0.009058509079794367,0.006773841965815295,0.010915375135702064,1,1.0,0.28261683580779173,0.7796560688135675,219,377,0.013262599469496022,2.013721364920785,0.986737400530504,0.011307997088965448,0.9888184439146973,1.0,0.9388029783146922
valve_0002_lidar_classes.ply,10,tubular,poisson,ok,,0.004873037774227693,0.005953613073993088,0.009029297910629253,0.007149420427650268,0.01202245820187796,1,1.0,0.1342925654984419,0.8816067656765169,373,658,0.037993920972644375,3.6052732276838992,0.9620060790273556,0.013948992625195908,0.9862429049916202,1.0,0.9574639374238731
valve_0002_lidar_classes.ply,11,complex,alpha_shape,ok,,0.0077263403311072345,0.009665927543284733,0.01929447501543763,0.009180928597621929,0.016907268928729163,25,0.8534107402031931,0.9605648136003179,0.5100570983744385,363,689,0.00725689404934688,2.2000810708795955,0.9927431059506531,0.016566090477527582,0.9837038726427066,0.04,0.6316260192419496
valve_0002_lidar_classes.ply,11,complex,ball_pivoting,ok,,0.0063087648559842615,0.007222880775279722,0.012832189208548948,0.008953515610558113,0.015262280466542374,1,1.0,0.41897842690455017,0.7047323490191909,402,665,0.004511278195488722,2.124341648919267,0.9954887218045113,0.012379039248520645,0.9877723275881833,1.0,0.9219983496029713
valve_0002_lidar_classes.ply,11,complex,poisson,ok,,0.007825136534809977,0.008662786855024286,0.014253072657143344,0.016856983600654782,0.02468212013546476,1,1.0,0.10715498719816353,0.9032159106564323,884,1645,0.056534954407294835,4.260768418526912,0.9434650455927052,0.01484684322174228,0.9853703607387599,1.0,0.9580128292469743
valve_0002_lidar_classes.ply,12,tubular,alpha_shape,ok,,0.00949504743784152,0.011713849275399563,0.024115301508304536,0.009742325881967369,0.01923737331980889,14,0.3817663817663818,0.7758910114906741,0.5630976189020772,548,1053,0.003798670465337132,2.11732341437097,0.9962013295346629,0.01264642826249379,0.9875115065737281,0.07142857142857142,0.65455975660976
valve_0002_lidar_classes.ply,12,tubular,ball_pivoting,ok,,0.008113753857524685,0.009532817304222329,0.01664158736734328,0.009107422489461359,0.017221176346986042,4,0.6724137931034483,0.3519847172060138,0.7396533313383759,616,870,0.0034482758620689655,1.8635408808000549,0.996551724137931,0.010291756991486038,0.9898130842697029,0.25,0.7440045349365024
valve_0002_lidar_classes.ply,12,tubular,poisson,ok,,0.010097906056808144,0.011576544845468387,0.01914747343461848,0.021169205569022024,0.031267111625830166,1,1.0,0.19858379169282245,0.8343179733705959,1496,2787,0.04700394689630427,3.5289329130975244,0.9529960531036957,0.012498192564524389,0.9876560840737225,1.0,0.9437425276370036
valve_0002_lidar_classes.ply,13,tubular,alpha_shape,ok,,0.013047330512592936,0.016305516098750524,0.03289591170005071,0.00942559739743688,0.022472927910029816,119,0.37453737971872686,1.2314046543968984,0.4481482092589248,825,1351,0.010362694300518135,2.0568963292286107,0.9896373056994818,0.017547574371836776,0.9827550329696679,0.008403361344537815,0.607235977318153
valve_0002_lidar_classes.ply,13,tubular,ball_pivoting,ok,,0.010040577815422806,0.011401898495705528,0.01966980175398911,0.011182005234018156,0.02122258304944096,1,1.0,0.16949375346424878,0.8550708347418033,984,1805,0.003878116343490305,1.8941585827065996,0.9961218836565097,0.012270428033176958,0.9878783102880738,1.0,0.9597677571715967
valve_0002_lidar_classes.ply,13,tubular,poisson,ok,,0.010967981517783387,0.012323289585513566,0.020820088761028293,0.01304223391563238,0.024010215433415767,1,1.0,0.1016927457379774,0.9076940951718278,2566,4888,0.057692307692307696,3.730905724685905,0.9423076923076923,0.013262005274647605,0.9869115735065453,1.0,0.9592283402465163
valve_0003_lidar_classes.ply,0,plane,alpha_shape,ok,,0.00794375076134482,0.010282497759036136,0.020971117837257833,0.00649635489004752,0.014440105651392341,97,0.5539622641509434,1.119442849783458,0.47182211122237583,823,1325,0.0030188679245283017,1.9609586177359413,0.9969811320754717,0.02392734211262313,0.9766317968780334,0.010309278350515464,0.6139360796315991
valve_0003_lidar_classes.ply,0,plane,ball_pivoting,ok,,0.005836844273514224,0.006729168340094985,0.011806513325790852,0.0059814767307627805,0.011818321004277006,3,0.9959231217239372,0.13316272227813106,0.8824857898515949,965,1717,0.0017472335468841002,1.7326854911736955,0.9982527664531159,0.015658754981530666,0.9845826613469055,0.3333333333333333,0.7996636377462375
valve_0003_lidar_classes.ply,0,plane,poisson,ok,,0.00867824262593613,0.01281131659356481,0.03556924300123096,0.010313568634711067,0.018991811260647196,2,0.8542665388302972,0.17017433006595864,0.8545735231977217,1635,3129,0.04314477468839885,4.108007652851169,0.9568552253116012,0.02981189612008098,0.9710511247419064,0.5,0.8206199683128073
valve_0003_lidar_classes.ply,1,spherical,alpha_shape,ok,,0.007614885427561096,0.008629528734977507,0.015278391205495307,0.013946677995323347,0.02156156342288444,4,0.9896907216494846,0.9225120358511942,0.5201527903866927,230,485,0.002061855670103093,2.188888820094085,0.9979381443298969,0.02261321135842249,0.9778868382422093,0.25,0.6864944432396998
valve_0003_lidar_classes.ply,1,spherical,ball_pivoting,ok,,0.006672053531597039,0.007942097244959014,0.014160815167315183,0.011015643168982361,0.0176876967005794,1,1.0,0.4949222029374819,0.6689311310214183,258,426,0.0,1.8718772025282981,1.0,0.02081183447497626,0.9796124674772405,1.0,0.9121358996246647
valve_0003_lidar_classes.ply,1,spherical,poisson,ok,,0.007743278337050915,0.009113204631917842,0.01673913153861856,0.014575986182148493,0.022319264519199408,23,0.9721619667389733,0.25652618904768953,0.7958449324147326,2855,5532,0.05224150397686189,5.174855844976072,0.9477584960231381,0.023880657776690302,0.9766763268792028,0.043478260869565216,0.6909395040466597
valve_0003_lidar_classes.ply,2,spherical,alpha_shape,ok,,0.005641668516203223,0.008088145098783613,0.018570526422663755,0.009242862989130383,0.014884531505333606,19,0.2606837606837607,1.3385800252531252,0.4276099125116581,142,234,0.017094017094017096,2.3319025795601083,0.9829059829059829,0.03170394085589191,0.9692703113748014,0.05263157894736842,0.6081044464349527
valve_0003_lidar_classes.ply,2,spherical,ball_pivoting,ok,,0.004164226201950404,0.004771111232955723,0.008207804585191842,0.008968684832118452,0.013132911034068856,1,1.0,0.20720799033571372,0.8283576715905507,155,280,0.007142857142857143,2.159423560796389,0.9928571428571429,0.01870181932928706,0.9816415176900337,1.0,0.9507140830344318
valve_0003_lidar_classes.ply,2,spherical,poisson,ok,,0.004004563688264831,0.004519947667042684,0.008178152520513002,0.009528505081262512,0.013533068769527343,7,0.9921683798335781,0.13781008375576717,0.8788812951095727,3197,6129,0.0486213085332028,6.891124537480919,0.9513786914667972,0.017717307461410276,0.9825911308262957,0.14285714285714285,0.7389270650649521
valve_0003_lidar_classes.ply,3,tubular,alpha_shape,ok,,0.008282699426196295,0.01087256429262718,0.02211350069326089,0.008892049975651866,0.017174749401848162,72,0.09784735812133072,1.4930860492361395,0.4011092999803964,334,511,0.007827788649706457,2.178384167813327,0.9921722113502935,0.027332719026754323,0.9733944821180737,0.013888888888888888,0.5951412205844131
valve_0003_lidar_classes.ply,3,tubular,ball_pivoting,ok,,0.006072995229564343,0.006936079461813932,0.012108012886629424,0.008356849370451428,0.01442984460001577,1,1.0,0.15186629412240987,0.8681563173631063,390,748,0.017379679144385027,2.2261845775281444,0.982620320855615,0.017436724766535468,0.9828621040089381,1.0,0.9584096855569149
valve_0003_lidar_classes.ply,3,tubular,poisson,ok,,0.006086446839928675,0.006944784546054379,0.012196774322662035,0.009494620610470062,0.015581067450398736,1,1.0,0.0899631610533368,0.9174622003129016,1495,2903,0.03169135377196004,8.277169574258705,0.9683086462280399,0.017458608621644948,0.9828409642675329,1.0,0.9671529527021187
valve_0003_lidar_classes.ply,4,complex,alpha_shape,ok,,0.005923528545789546,0.006906453902792117,0.010801547403419546,0.009048342136091061,0.014971870681880608,5,0.9744027303754266,0.9301187636533134,0.5181028332718801,290,586,0.006825938566552901,2.105377160919299,0.9931740614334471,0.016088271104944697,0.9841664631287895,0.2,0.6738608394585291
valve_0003_lidar_classes.ply,4,complex,ball_pivoting,ok,,0.005557902046851698,0.006480981161092915,0.011274729606065943,0.008452132298923278,0.014010034345774976,1,1.0,0.4635249973794248,0.6832818037208734,298,494,0.004048582995951417,1.9512513918433214,0.9959514170040485,0.0150971516516673,0.9851273825100358,1.0,0.9160901508087395
valve_0003_lidar_classes.ply,4,complex,poisson,ok,,0.006349501320465991,0.007376156098076063,0.013067011079233807,0.010644314886848649,0.01699381620731464,2,0.997489014438167,0.19517253054917627,0.8366992835256217,1675,3186,0.0549278091650973,3.815478555334434,0.9450721908349027,0.017182421064196696,0.9831078273588133,0.5,0.8162198254298344
